run_name,case_label,sha256,true_family,predicted_family,side,rank,feature_name,feature_group,feature_value,contribution
table_5_8,high_confidence_error,ed256ea8995a49ef927041a1d976f3a27e28adcce8b809d80e24b5ab0391fefa,njrat,swisyn,supporting,3,api::dll nlsgetcacheupdatecount,api_tfidf,0.0623866983714407,0.037007509469306
table_5_8,high_confidence_error,ed256ea8995a49ef927041a1d976f3a27e28adcce8b809d80e24b5ab0391fefa,njrat,swisyn,supporting,4,api::nlsgetcacheupdatecount,api_tfidf,0.0623866983714407,0.037007509469306
table_5_8,high_confidence_error,ed256ea8995a49ef927041a1d976f3a27e28adcce8b809d80e24b5ab0391fefa,njrat,swisyn,supporting,5,api::386 ole32,api_tfidf,0.0832029147820445,0.0306125484809784
table_5_8,high_confidence_error,ed256ea8995a49ef927041a1d976f3a27e28adcce8b809d80e24b5ab0391fefa,njrat,swisyn,supporting,6,api::500 advapi32,api_tfidf,0.0582778552780684,0.0299183997407203
table_5_8,high_confidence_error,ed256ea8995a49ef927041a1d976f3a27e28adcce8b809d80e24b5ab0391fefa,njrat,swisyn,opposing,1,api::dll,api_tfidf,0.1359970986214329,-0.3365477501094907
table_5_8,high_confidence_error,ed256ea8995a49ef927041a1d976f3a27e28adcce8b809d80e24b5ab0391fefa,njrat,swisyn,opposing,2,api::kernel32,api_tfidf,0.0656885865813096,-0.1229096850971254
table_5_8,high_confidence_error,ed256ea8995a49ef927041a1d976f3a27e28adcce8b809d80e24b5ab0391fefa,njrat,swisyn,opposing,3,api::kernel32 dll,api_tfidf,0.0656885865813096,-0.1229096850971254
table_5_8,high_confidence_error,ed256ea8995a49ef927041a1d976f3a27e28adcce8b809d80e24b5ab0391fefa,njrat,swisyn,opposing,4,api::getmonitorinfoa kernel32,api_tfidf,0.1431170654514585,-0.0915362351924608
table_5_8,high_confidence_error,ed256ea8995a49ef927041a1d976f3a27e28adcce8b809d80e24b5ab0391fefa,njrat,swisyn,opposing,5,api::shellexecutea setupapi,api_tfidf,0.1521602366636153,-0.0543935869857781
table_5_8,high_confidence_error,ed256ea8995a49ef927041a1d976f3a27e28adcce8b809d80e24b5ab0391fefa,njrat,swisyn,opposing,6,api::user32 dll,api_tfidf,0.0799836093039474,-0.0440509698145616
table_5_8,borderline_case,c1f3e58f1a5be8b856800fdd12d85195661f7fde5258c417b9a7a472ff1c37d0,zeus,njrat,supporting,1,api::getfileattributesexw kernel32,api_tfidf,0.0225990819022622,0.0139966079184498
table_5_8,borderline_case,c1f3e58f1a5be8b856800fdd12d85195661f7fde5258c417b9a7a472ff1c37d0,zeus,njrat,supporting,2,api::lcmapstringa kernel32,api_tfidf,0.0324062818184475,0.0134997813372331
table_5_8,borderline_case,c1f3e58f1a5be8b856800fdd12d85195661f7fde5258c417b9a7a472ff1c37d0,zeus,njrat,supporting,3,api::dll lcmapstringa,api_tfidf,0.032366166266654,0.0134720938382396
table_5_8,borderline_case,c1f3e58f1a5be8b856800fdd12d85195661f7fde5258c417b9a7a472ff1c37d0,zeus,njrat,supporting,4,api::lcmapstringa,api_tfidf,0.032366166266654,0.0134720938382396
table_5_8,borderline_case,c1f3e58f1a5be8b856800fdd12d85195661f7fde5258c417b9a7a472ff1c37d0,zeus,njrat,supporting,5,api::localfiletimetofiletime kernel32,api_tfidf,0.0309306746839707,0.0132273222879467
table_5_8,borderline_case,c1f3e58f1a5be8b856800fdd12d85195661f7fde5258c417b9a7a472ff1c37d0,zeus,njrat,supporting,6,api::localfiletimetofiletime,api_tfidf,0.030915275725716,0.0131994801963601
table_5_8,borderline_case,c1f3e58f1a5be8b856800fdd12d85195661f7fde5258c417b9a7a472ff1c37d0,zeus,njrat,opposing,1,api::dll,api_tfidf,0.0366689856813589,-0.0646871611946791
table_5_8,borderline_case,c1f3e58f1a5be8b856800fdd12d85195661f7fde5258c417b9a7a472ff1c37d0,zeus,njrat,opposing,2,api::kernel32,api_tfidf,0.036861869370732,-0.0629756550360962
table_5_8,borderline_case,c1f3e58f1a5be8b856800fdd12d85195661f7fde5258c417b9a7a472ff1c37d0,zeus,njrat,opposing,3,api::kernel32 dll,api_tfidf,0.036861869370732,-0.0629756550360962
table_5_8,borderline_case,c1f3e58f1a5be8b856800fdd12d85195661f7fde5258c417b9a7a472ff1c37d0,zeus,njrat,opposing,4,api::virtualprotect kernel32,api_tfidf,0.0102495173236669,-0.0100207703397786
table_5_8,borderline_case,c1f3e58f1a5be8b856800fdd12d85195661f7fde5258c417b9a7a472ff1c37d0,zeus,njrat,opposing,5,api::virtualprotect,api_tfidf,0.0092567768066715,-0.0088259867281241
table_5_8,borderline_case,c1f3e58f1a5be8b856800fdd12d85195661f7fde5258c417b9a7a472ff1c37d0,zeus,njrat,opposing,6,api::dll virtualprotect,api_tfidf,0.0092567768066715,-0.0088259867281241
